sentiment,text
0,pretty fabric but needs serious pressing.
0,frumpy and clingy.
0,upholstery material dry clean only runs small.
1,so fun to wear.
1,great summer dress.
1,nice jacket to put outfit together.
1,slightly disagree with others.
1,pretty but not perfect.
1,silky and sweet.
0,wanted to love it.
1,quality and look make it winner.
1,wanted to love this.
0,not great fit.
1,ethereal and lovely.
1,stunning and wellmade.
1,beautiful fabric frumpy looking on me however.
1,lovely long loose.
1,elegant and flattering.
1,plaid sherpa robe rocks.
1,beautiful  comfortable wperfect fit.
1,prim and proper.
1,love this bra and pantie set.
1,better than expected.
1,fabric was divine but.
1,lightweight and holds their shape.
1,this one does not work with full hips.
0,looks cute  but sheds.
1,cool versatile tank.
1,great multipurpose dress.
0,makes you look like football player.
1,super cute but big.
1,flowing silk stunner.
1,comfortable but stylish.
0,just could not get it to work.
1,beautiful but bit boxy.
1,cute and elegant.
1,pretty party piece.
1,gorgeous dress runs large.
1,cozy fall staple.
1,something different that is super flattering.
1,beautiful but runs large.
1,new favorite dress.
1,comfort and style.
1,fun holiday top.
1,super cute great for wedding.
1,summer time comfort.
1,cute summer tee.
1,nice summer top but very billowy.
0,waaay to big.
1,christmas and valentine is day dress in one.
1,sparkles and lace nice touch.
1,more shimmery than pictured.
1,comfy but put together.
1,blue stripe is pale .
1,elegant design awkward cowl.
1,runs quite large.
0,pretty but unbalanced.
1,tts but really long.
1,love at first sight.
1,here comes summer.
1,soft and super comfy.
1,could do better.
1,lots of style.
1,great design but fabric pills very quickly.
0,no just no.
1,gorgeous for fall.
1,great light coat poorly made.
0,not quite the right fit.
1,luxurious and flattering.
1,cute but runs large.
1,great with leggings.
1,a shirtdress that swings.
1,beautifullymade lovely seasons skirt.
0,not my kind of fit.
0,not at all as pictures.
1,beautiful and flowy.
0,runs small.dowdy length.
1,wonderful but button issues.
1,why is not this dress sold out.
1,classic and comfort.
1,babydoll rock and roll.
1,great fall dress.
1,classic and classy.
1,great light weight sweater.
1,cute and comfortable.
0,really pretty dress.
1,oh myyyy comfort.
1,the new overall.
1,unique and beautiful.
1,gorgeous and unique.
1,cute and comfy.
1,amazing vintage top.
1,such unique piece.
0,too much fabric.
1,lovely colors but boxy.
1,cute and understated.
1,gorgeous arts and crafts aesthetic.
1,two tone halter dress.
1,try it and you will not regret it.
1,good for broader shoulders.
0,strange fit nice fabric and stitching.
1,pretty but going back.
1,greatest party top.
0,it is shame.
0,runs very small.
1,white too white.
1,best pants ever.
1,love the design.
1,very flattering dress.
1,unique and so fun.
0,kinda cute but elastic too tight around the legs.
1,easy summer dress.
0,do not buy this dress.
0,not fan.
1,best. dress. ever.
1,super flattering and unique.
1,a dress fit for woman.
1,love this dress.
0,not as it seems.
1,recommend with but.
1,lovely color but flimsy.
0,the white dress is extremely seethrough.
1,great linen dress.
1,love my new favorite swimsuit.
1,hourglass figure gals rejoice.
1,fabulous springsummer dress.
1,simple top love the shape.
0,will pass on these.
0,not flattering on anyone.
0,not rich style.
1,definitely summer dress.
1,cute and comfortable.
0,wanted to like this more.
1,great fun top.
1,awesome colors and shape.
1,great cropped pants.
0,could have been great.
1,cute and different.
1,really cut pants.
1,perfect for fall.
1,cute and comfortable.
1,simple flattering very summer.
1,fine on sale.
1,new favorite brand of yoga pants.
1,fun and tons of compliments.
1,love the back.
1,aquarelle leggings rock.
1,nice fit  super cute.
0,not worth the price but looks good.
1,warm and cozy.
1,the fit is the thing for this top.
1,nice quality pants at great price.
1,great for work.
1,even works for the petite.
1,perfect dress for casual outdoor wedding.
1,great fit but high maintenance.
1,cant go wrong.
1,love these shorts.
1,love. love. love.
1,ethereal powerful unique  once put in darts.
1,different colors are sized differently.
1,comfy and ok for muscular thighs.
0,love these but color faded when washed.
1,new favorite shorts.
1,great casual short.
1,great fall coat.
1,love these shorts.
1,comfy and cute.
1,super comfy and cute.
0,whoa vanity sizing.
1,please bring back the greygray.
0,do not buy it.
1,i love these shorts.
1,very soft and pretty.
1,something about these shorts.
1,fun and unique.
1,most beautivul fabric ever.
1,great fitting for women with curves.
1,a favorite this season.
1,perfect for party.
0,love and disappointment.
1,go to shorts.
1,best shorts around in years.
0,burlap maternity dress.
0,too pricey for the product.
1,love these shorts.
1,favorite shorts ever.
1,just what needed in summer short.
1,perfect for summer.
1,love these jeans.
1,perfect for fall.
1,fall transition dress.
1,not for me.
1,gorgeous but super overpriced.
1,love love love.
1,elegant and fun.
1,classic and edgy allinone.
1,gorgeous top to bottom.
1,perfect summer to fall top.
1,more colors please.
0,really close to liking it  but planning to return.
1,adorable but different than expected.
0,my heart broke little when received this skirt.
1,not for me.
1,love love love this dress.
1,stranger things look.
1,great casual or dressy top.
1,so happy treated myself.
1,cute but needs lining.
1,unique little socks.
0,does not wash well .
1,simple wellmade dress but needs slip.
1,worth the investment.
1,great fall top.
1,cute summery print.
1,lovely little number.
1,cute go to dress.
1,great top if you get the right size.
1,cute and swingy.
1,i really like it.
0,too much fabric.
0,off or on the shoulder.
1,pretty and classic.
0,cute top poor fit.
1,unique but runs big.
1,so comfy and versatile.
1,more colors please.
1,lovely modern design.
1,casual layering piece.
0,not what it seems.
1,like it so much ordered second one.
0,do not do it.
1,beautiful skirt but so noisy.
1,love the color design and flow.
1,beautiful design but too big.
1,go to tee.
0,so tentlike and unflattering.
1,a diamond in the rough.
1,love this too.
1,simple summer style.
1,pretty but really large.
1,cute tee too much fabric.
1,green is gorgeous color.
0,beware  not enough bottom coverage.
1,beautiful but not the best quality.
1,loose and so comfy.
1,cool sweater vest.
0,beautiful dress but too dark.
1,nice but longer than hoped.
1,anything heihei is amazing.
1,beautiful unique piece.
1,elegant and comfy.
1,classy  stylish.
1,love love this skirt.
1,comfort at its best.
1,classy black dress.
1,basic goes girlie.
1,beautiful. great quality. low cut bottom .
0,pretty but poor quality.
1,great great summer tee.
0,material too filmsy.
1,beautiful design and color.
1,love this tee.
1,nice boxy shirt pretty buttons.
0,i so want to love this shirt.
1,this product was great.
1,staple with quirk.
1,dress it up of down.
1,i just love this.
1,noce yellow but so thin.
1,tshirt and jeans updated.
1,beautiful and delicate.
1,ruffle adds just the right flirty touch.
1,oh so pretty.
1,colors vary slightly from picture.
1,ruffled hem tee.
0,i wish they would redo.
1,flowy and casual.
1,nice twist on classic tee.
1,went out and bough it in second color.
1,love this shirt.
1,what darling t.
1,beautiful blouse.try on before purchasing.
1,darling cardigan with beautiful detailing.
1,simple and cute.
1,love this style.
1,even more beautiful in person.
1,vintage picnic style for the win.
1,shorter than on model.
0,great idea poor execution.
1,absolutely perfect design and fit.
1,pretty comfy skirt.
1,so excited it is on sale.
1,comfortable and beautiful.
1,really special toppercoatlong jacket.
1,get it now.
1,works for casual and business casual.
1,super cute  comfy.
0,yikes  wasted.
1,great flowy dress to combat the summer heat.
1,light and airy.
1,pretty but small.
0,ruffled hem tee.
1,this skirt is sooo comfortable.
1,i love it.
1,a real beauty.
1,treat yo self.
1,if you love cotton and feminine details.
1,flirty with an odd fit.
1,simple and feminine.
1,great little tshirt with sweet ruffle.
1,cute as can be.
1,beautiful and comfortable.
1,beautiful oneofakind jacket.
1,great easy tee.
1,beautiful dress for spring.
1,pretty tank top.
1,just say yes.
0,pretty but stiff.
1,beautiful olive green.
1,beautiful special occasion dress.
1,adorable and comfortable.
1,tank top with little something extra.
1,the dress has nice fabric.
1,bohemian and lovely.
1,unique blouse comfortable fit.
1,my favorite retailer dress ever.
1,cute black tshirt.
1,perfect little dress.
1,large long and lovely.
0,pretty dress poor fit.
1,embroidered perennial dress.
1,very cute summer dress.
1,love this dress and so comfortable.
1,best dress ever.
0,transformed into crop top with one washing.
1,love the shirt but do not wash.
1,lovely colors in relaxed beautiful dress.
1,cute in theory.
0,do not wash.
1,wants to be modern but didnt get there.
1,love it with design change.
1,the perfect maxi skirt.
0,loved it but.
1,buy one every color .
0,beware of care.
1,it is adorable but.
1,second attempt to write review.
1,fun for fall.
1,way too much fabric.
1,amazing and it has pockets.
1,better in person.
1,great dress for day or night.
0,will never be the same after washing.
1,great versatile shirt.
1,peasant with style.
0,loved this until.
1,pretty but runs large.
1,cute but big.
1,transitional versitile and wellmade dress.
1,great fit casual wear.
0,shrinks do not buy.
1,most comfortable jeans.
1,great skirt runs small.
1,ok but have seen better.
1,the perfect cardigan.
1,sky blue is beautiful.
1,very comfortable and cute too.
1,light and flowy.
1,goes with anything.
1,cute and casual.
1,cute unique skirt.
1,a zipup jacket with little extra style.
1,adorable all season skirt.
1,cute in coral.
1,light and airy pjs.
1,overall nice purchase.
1,super cute and chic top.
1,lovely and perfect for summer.
1,this one picked me.
1,cute style but little large.
1,cute and comfortable.
1,soft pretty poncho.
1,comfortable  effortless.
1,so cute and comfortable.
1,oh my goodness.
1,cute summer tank.
1,soft body conforming and comfy.
1,loved it but it did not work for me.
1,sizing differrent from other current pilcro skirts.
1,new favorite .
1,love this sweater.
1,solid versatile piece.
1,warm and comfy.
1,love this sweater.
1,love this sweater no need to dry clean.
1,nice mix of romantic and practical.
1,comfy  gorgeous.
1,love love love.
1,slimming and comfortable.
1,nice casual top.
1,if you want it more fitted size down.
1,touch of class.
1,yoo big for smaller framws but.
1,cute comfy and flattering.
1,for kicking back or out to dinner. gotta love it.
1,beautiful transitional cardigan.
0,unwearable but pretty.
0,beautiful sweater but pills.
0,dry clean only for casual top. no way.
1,beautiful and snug.
1,you will fall in love in person.
1,soft and casual.
1,lovely but runs small.
1,not too thin not too thick.
1,love this cardigan.
1,comfy summer pajama pants.
1,i love it.
1,perfect closet staple.
1,my shoulder season companion.
1,nice soft cozy. sheds.
1,vintage looking top.
1,snap neck pullover wardrobe staple.
1,ahoy swing dress.
1,elevates basic turtleneck.
1,elegant  fun.
1,soft lovely top.
0,cute but the quality is soso.
1,adorable dress with vintage flare.
1,comfy and cute.
1,my new goto.
1,great long sweater.
1,lovely flattering dress.
1,sweater fits beautifully.
1,makes me feel beautiful.
1,so soft but sheds so much.
1,washed and dried it.
1,oops forgot to dry clean.
1,comfy and cute.
1,great black turtleneck.
0,dry clean only.
1,feminine take on the classic polo.
1,pretty and unique.
1,beautiful in red.
0,this sweater is everywhere.
1,snap neck pullover.
1,perfect lace top.
1,soft and lovely.
1,my favorite jeans.
1,very ivory in person.
0,i pity the fool who paid full price for these.
1,cozy yet stylish.
1,it is all in the details.
1,classic and unique.
1,very flattering and easy to wear.
0,had high hopes but pattern is sewn crooked.
1,timeless staple in your closet.
0,cute dress but the waist band runs way too large.
1,this product is too hip.
0,not for petite girls.
