sentiment,text
1,good tablet for the price.
1,much better than fire  for slightly more money.
1,works as advertised but the ads get annoying.
1,quick and responsive without the apple price tag.
1,this is very convenient.
1,great replacement for my nexus .
1,good tablet for basic use.
1,great for first time user.
1,i love these kindles so much.
1,very nice tablet.
1,first experience with technology.
1,yes it is great tablet.
1,great tablet for the price.
1,excellent tablet .
1,best tablet under .
1,best buy for the kids.
1,hits the spot.
1,new and improved kindle fire.
1,older grand kid gift.
1,great starter tablet.
1,great tablet for the price.
1,love the kindle tablets.
1,great product for the sale price.
1,only downside is it is not phone.
1,its an ok tablet.
1,perfect tablet for young children.
1,excellent for reading.
1,great tablet for my  year old.
1,amazon  fire hd tablet.
1,it is just what was looking for.
0,a mediocre tablet.
1,best tablet for kids.
1,love the amazon fire hd.
1,love this tablet.
1,rd time is the charm.
1,really great tablet for the price.
1,good value for money.
1,my son likes it.
1,streams movies great.
1,great product but . . .
1,great gift for kids.
1,good for the price.
0,good value tablet.
1,terrific little tablet if you do not mind the ads.
1,great entry level tablet.
1,great multi use tablet.
1,for my  yr old.
1,the best budget tablet.
1,my mom loves it.
1,perfect size screen for easy viewing.
1,good buy for the price.
1,great tablet for novice.
1,great starter tablet.
1,easy tablet to use.
1,good choice for my kids.
1,great for kids.
1,could not be happier amazon fire hd.
1,great tablet compared to small phone screen.
1,easy to use.
1,great as ereader.
1,great teenage gift.
1,great tablet great features.
1,amazon  fire hd    tablet  gb  wifi  bl.
1,excellent tablet for the money.
1,perfect for our daughter.
0,this tablet was nice but.
1,the definition of value.
1,great gift for older generation.
1,great for tv stuff.
1, star service.
1,one of my best best buy prurchases.
1,a little hard to use.
1,gift for marine.
1,great buy for the price.
1,my nd kindle.
1,great for the grandkids.
1,great table for children.
1,best buy literally.
1,very user friendly.
1,perfect gift for mom.
1,great tablet for the price.
1,great starter tablet.
1,high performing tablet for good price.
1,my wife loves it.
0,disappointed with device mfg and seller.
1,kindle fire hd.
1,great product for an unbelievable price.
1,great little tablet.
1,good for reading.
1,great tablet for beginnerskids.
1,great for reading.
1,great tablet for the price.
1,excellent tablet for the money.
1,fire hd  color orange.
1,very good tablet.
1,this is very good lower priced tablet.
1,great for the grandkids.
1,inexpensive  works for me.
1,keeps the wife happy and thus me as well.
1,i like the screen size and the camera.
0,good hardware bad software.
1,a good tablet.
1,good for watching streaming stuff.
1,hard to beat value.
1,love loved it but.
1,great for reading.
1,good for smart kids.
1,good budget tablet.
1,easy to navigate and nice size for travel.
1,awesome tablet for good price.
1,great basic tablet.
1,great tablet for the price.
1,great tablet for the price.
1,fire hd .
1,easy to use.
1,great bargain tablet.
1,great fitness watch.
1,good value for kindle fire hd .
1,good low cost tablet for basic surfing and email.
1,it was purchased as gift.
1,gets the job done.
1,great for my  year old daughter.
1,great for reading.
1,great budget tablet.
1,perfect budget tablet for media.
1,great product for my  year old.
1,great as tablet and ereader.
1,great for what you pay for.
1,works well and was the perfect gift.
1,overall has great functionality.
1,great tablet for the price.
1,excellent amazing hd .
1,works fine so far. tends to change screens.
1,got it as gift for my bf and he loves it.
1,amazing tablet with an amazing price.
1,nice in price.
1,great tablet for the price with good featuresapps.
1,it was gift.
1,good cheap tablet.
1,love this for games.
1,good quality of all apps.
1,great for reading ebook.
0,does the job most of the time.
1,very competent tablet for the price.
1,great tablet to start.
1,great item and works great.
1,for friend.
1,great for reading.
1,great notebook for beginner.
1,great and easy to use.
1,amazing tablet for the price.
1,everything good you expected.
1,amazon  inch.
1,a gift for my wife and now am jealous.
0,great tablet for the price paid.
1,great tablet for the price.
1,great tablet for good price.
1,best tablet for the price.
1,great for entertainment  email.
1,a great tablet for great price.
1,great children is apps for free.
1,great tablet and great price.
1,excellent basic tablet.
0,too many amazon amps.
1,price was right.
1,kids love it.
1,great for kids.
1,great for the kids.
0,i am trying to know more about it.
1,not what expected.
1,very nice surprise.
1,great tablet for child.
0,does not work well for multiple children.
1,great tablet with fire os.
1,needed something to read books.
1,great beginner tablet.
1,great tablet great for audio books and apps.
1,a great gift.
1,very nice tablet for the price.
1,nice deals on the product with saving and good cus.
1,i bought the kindle firehd for beginner.
1,great for amazonrelated activities.
1,new vs older movied.
1,great little reader.
1,bought as gift.
1,good value and samsung quality.
1,great deal on great tablet.
1,fast and reliable.
1,good tablet for good price.
1,i love this tablet.
1,great product for nontech users.
1,great for reader and email.
1,easy to use.
1,easy to use.
1,nice tablet for beginner.
1,great piece at great price.
1,all about the free play.
1,great tablet for beginner and the price.
1,great tablet for beginner.
1,this is great for reading books.
1,kindle fire hd.
1,right size and weight.
1,great tablet for the kids.
1,great for the .
1,overall good tablet for the money.
1,the camera is awful.
1,great tablet for beginner.
1,great tab for kids.
1,nice everyday cheap tablet.
1,kindles best.
1,great for books and alexa feature is nice.
1,easy to operatedownloaded alot of books.
1,this is the rd kindle fire that have purchased.
1,great substitute for ipad.
1,good product at great purchase price.
1,great little notebook.
1,love my kindle.
1,good tablet and was very skeptical great choice.
1,my daughter loved it.
1,great for kids or adults.
1,happy  satisfied customer.
1,nice tablet for the price.
1,very functional tablet.
1,easy to use.
1,great way to stay informed.
1,great tablet for entertainment.
1,great for streaming video.
1,fire hd  nice screen.
1,great for low tech hubby.
1,great tablet for my wife.
0,usable  tablet but wish it were real android.
1,my daughter loved it.
1,great for my child.
1,great tablet for youngsters.
1,kindle fire hd th generation.
1,affordable price for tablet.
1,great reader.
1,easy to use.
1,good tablet for kids.
1,very happy with this purchase.
0,not bad but.
1,great product from amazon.
1,christmas gift for hubby.
1,nice product for beginner.
1,good tablet for the price.
0,watching videos great.then.
1,bought for senior and preteen.
1,great tablet for kids.
1,great value performance for the price.
1,amazon fire hd  pad.
1,great tab in budget.
1,great tablet for kids.
1,nice tablet at great price.
1,good value for what you get.
1,great buy nice screen resolution.
1,good tablet for what it is designed to do.
1,have not set it up yet.
1,works as advertised.
1,a lot for little.
1,great interest in tablet.
1,great product for the price.
1,great tablet for my kids.
1,great tablet for the price.
0,very limited capabilities.
1,kindle fire .
1,love my fire hd   and got this one for wife.
1,kids love it.
1,great tablet for children.
0,just decent tablet.
1,great product for the money.
1,perfect for tweens.
1,perfect for grandkids.
1,great ebook reader.
1,great tablet great price.
1,great for kids.
1,great product great price.
1,great tablet for someone who can not afford ipad.
1,daughter loves it.
1,nice and big.
0,does not stay on.
1,works great for my dad.
1,awsome tablet and great price.
1,great for the new user.
1,great price and wonderful item to have.
1,great tablet for lower cost.
1,great gift for my kids.
1,great cheap purchase.
1,i love my kindle.
1,great addition with camera and alexa.
1,great tab in low price.
1,great reader.
1,great for children.
1,perfect for summer reading and movies.
1,good for child.
1,first tablet purchase.
1,incredible value tablet.
1,great tablet for the price.
1,great tablet for my dad.
1,much quicker than previous model.
1,great little tablet.
1,kindle fire love it.
1,great tablet for low price.
1,fantastic so nice bought it x.
1,great tablet for beginner.
0,its not an android but it will do.
1,late gift for my grandson.
1,nice unit. good price.
1,grand kids love it.
1,cheap and great.
1,love my fire.
1,fire hd .
1,great value and well.
1,great product very good price.
1,good pad for places not for ipad.
1,my daughter loves it.
1,great gift for college graduate.
1,great tablet for the money.
1,best ever went back and bought one more.
1,amazon fire  has  day warranty.
1,excellent for what it does it.
1,good product for the money.
1,perfect for teenage son.
1,great job amazon.
1,great to use with hand injury.
1,great tablet great price.
1,good for basic tablet use.
1,nice tablet for the price.
1,good for price.
1,easy to work.
1,it is great product.
1,nice basic tablet.
1,very nice tablet.
0,amazon  fire hd    tablet  gb  wifi  t.
1,good product for price.
1,great product for the price.
1,great tablet for mom.
1,good for the price.
1,great product. easy to use.
0,not for me.
1,no frills gets the job done.
1,nice tablet for the price.
1,kids love it.
1,my son likes it.
1,i love it.
1,simple and nice.
1,great tablet for me.
0,very basic and cheap tablet.
0,was cheap can not run chrome stuff returned.
1,great inexpensive tablet.
1,wife loves it.
1,great low end tablet.
0,great tablet for my teen godchild.
1,prefer it to the nook had.
1,amazing for the price.
1,great for nonny.
1,great to stream movies.
1,bigger screen is nice.
1,very good tablet.
1,great new upgrade.
1,my son loves it.
1,purchased for my yr old son.
1,wanted it for pictures to show and it works great.
1,great tablet for the price.
1,excellent product  excellent service per usual.
1,compact easy no service agreement. great item.
1,great starter atablet for my granddaughter.
